"_id",asin,cleaned_review_text,helpful.0,helpful.1,human_labelled,keywords,labelled,load_to_db,neg_doc,overall,rationales,rationals.0,rationals.1,rationals.2,rationals.3,rationals.4,rationals.5,rationals.6,rationals.7,reviewText
5a1e236078b95010ea189dda,B0002E1G5C,"The winder works well for me and the cutter is good to have connected to the tool so I dont have to search out a pair of snips but a spring loaded cutter would be less awkward Also the bridge pin puller is kinda flimsy and doesnt work well for reluctant pins I actually like my Dunlop winder better this tool is longer so it comes off of the pegs a little more but I guess thats the compromise of having a working cutter so I wont be throwing away my other winder any time soon ",0,0,false,,false,true,true,4.0,,,,,,,,,,"The winder works well for me, and the cutter is good to have connected to the tool (so I don't have to search out a pair of snips), but a spring loaded cutter would be less awkward.  Also, the bridge pin puller is kinda flimsy, and doesn't work well for reluctant pins.  I actually like my Dunlop winder better; this tool is longer so it comes off of the pegs a little more, but I guess that's the compromise of having a working cutter, so I won't be throwing away my other winder any time soon."
5a1e236078b95010ea189ddb,B0002E1G5C,"I found this tool to be convenient and better made than I anticipated making it a solid value for the money No need for a collection of separate tools anymore ",1,1,false,,false,true,true,4.0,,,,,,,,,,"I found this tool to be convenient and better made than I anticipated, making it a solid value for the money.  No need for a collection of separate tools anymore."
5a1e236078b95010ea189ddc,B0002E1G5C,"This does a fine job of cutting even a thick E bass string Very pleased Also works to cut ukulele strings Hooray hooray hooray ",0,0,false,,false,true,true,4.0,,,,,,,,,,This does a fine job of cutting even a thick E bass string. Very pleased. Also works to cut ukulele strings! Hooray hooray hooray.
5a1e236078b95010ea189ddd,B0002E1G5C,I probably should buy another one for other guitars but I carry in my electric case Im sure the day I will need it I will have acoustic with me I use different method for my bass but this is perfect for strings,0,0,false,,false,true,true,4.0,,,,,,,,,,"I probably should buy another one for other guitars, but I carry in my electric case.  I'm sure the day I will need it, I will have acoustic with me!  I use different method for my bass, but this is perfect for 6 strings!"
5a1e236178b95010ea189dde,B0002E1G5C,Its a nice pice easy to use and necessary when you change the string of your guitar the only matter and its not a big deal is that make a squeaking sound besides that works perfect,0,0,false,,false,true,true,4.0,,,,,,,,,,"Its a nice pice,, easy to use and necessary when you change the string of your guitar,,, the only matter and its not a big deal,, is that make a squeaking sound besides that works perfect"
5a1e236178b95010ea189ddf,B0002E1G5C,"Great concept everything rolled into one product Winder String cutter and end pin remover The price is fair for all that ",0,1,false,,false,true,true,3.0,,,,,,,,,,"Great concept....everything rolled into one product.  Winder, String cutter and end pin remover.  The price is fair for all that."
5a1e236178b95010ea189de0,B0002E1G5C,"I realy like the cutter The only thing for me was the peg winder was getting in the way With just a simple screw it comes right off I much prefer it without the winder Build quality is awesome Sturdy and a bit weighty Definitley worth a buy ",0,0,false,,false,true,true,4.0,,,,,,,,,,"I realy like the cutter. The only thing, for me, was the peg winder was getting in the way.With just a simple screw it comes right off. I much prefer it without the winder. Build quality is awesome. Sturdy and a bit weighty. Definitley worth a buy."
5a1e236178b95010ea189de1,B0002E1G5C,"Primarily purchased to have a string cutter in the guitar case rather than going to get one from my tool box Found the pin puller did not really work for me so put my old string winder from yrs ago back in the case to use that pin puller which worked just fine Seemed no matter how I tried I was almost scratching the saddle tried to get that groove under the head of the pins and could never get it to work on a six string steel acoustic guitar It seems that C shaped opening in the end is for stretching strings and I find that is better done by hand So really I just use this for the wire cutter feature And the string winder itself also works well ",0,0,false,,false,true,true,4.0,,,,,,,,,,"Primarily purchased to have a string cutter in the guitar case rather than going to get one from my tool box.Found the pin puller did not really work for me, so put my old string winder from 20 yrs. ago back in the case to use that pin puller which worked just fine. Seemed no matter how I tried, I was almost scratching the saddle tried to get that groove under the head of the pins and could never get it to work on a six string steel acoustic guitar.It seems that &#34;C&#34; shaped opening in the end is for stretching strings, and I find that is better done by hand. So really I just use this for the wire cutter feature.  And the string winder itself also works well."
5a1e236178b95010ea189de2,B0002E1G5C,"I have used this winder now times It does what it is supposed to do and adds to speed and efficiency of the task ",0,0,false,,false,true,true,4.0,,,,,,,,,,I have used this winder now 4 times.  It does what it is supposed to do and adds to speed and efficiency of the task.
5a1e236178b95010ea189de3,B0002E1G5C,"Not much better than the dollar version of the peg winder Thought it would be more ergonomic and having the stringer cutter in one tool would be a plus but not quiet up to par Youll be better off with the dollar string winder and a cheap pair of snips ",2,4,false,,false,true,true,2.0,,,,,,,,,,"Not much better than the dollar version of the peg winder.  Thought it would be more ergonomic and having the stringer cutter in one tool would be a plus.... but, not quiet up to par.  You'll be better off with the dollar string winder and a cheap pair of snips."
5a1e236178b95010ea189de4,B0002E1G5C,"Not as sturdy as some Ive used and seen floating around but it gets the job done as advertised Not a terrible buy Construction is a bit on the cheap side though as it is mostly plastic and seems a bit fragile around the edges The clipper and winder work well though even though they are both predominantly made of the same lower grade material However all you really need are the two functions and they work ",0,0,false,,false,true,true,4.0,,,,,,,,,,"Not as sturdy as some I've used and seen floating around, but it gets the job done as advertised.  Not a terrible buy.  Construction is a bit on the cheap side, though, as it is mostly plastic and seems a bit fragile around the edges.  The clipper and winder work well, though, even though they are both predominantly made of the same lower grade material.  However, all you really need are the two functions, and they work."
